file,height,width,merge_eps_px,corners_raw,corners_merged
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c228.png,53,21,2,22,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c229.png,63,50,2,54,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c23.png,52,24,2,36,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c230.png,65,43,2,86,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c231.png,41,24,2,33,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c232.png,45,50,2,41,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c233.png,49,25,2,37,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c234.png,40,39,2,36,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c235.png,39,31,2,46,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c236.png,41,32,2,39,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c238.png,91,72,2,192,141
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c239.png,66,69,2,128,98
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c24.png,54,55,2,64,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c240.png,77,53,2,107,82
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c242.png,62,40,2,87,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c243.png,52,37,2,64,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c244.png,63,36,2,60,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c245.png,54,60,2,74,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c246.png,62,67,2,108,86
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c247.png,52,49,2,58,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c248.png,65,42,2,76,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c249.png,49,45,2,63,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c25.png,48,40,2,48,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c250.png,39,30,2,38,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c251.png,43,43,2,51,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c252.png,39,36,2,38,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c253.png,78,48,2,95,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c254.png,74,50,2,85,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c255.png,72,63,2,127,100
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c256.png,77,85,2,124,98
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c257.png,67,74,2,150,120
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c258.png,62,50,2,85,67
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c259.png,67,44,2,83,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c26.png,51,52,2,62,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c260.png,56,62,2,96,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c261.png,50,37,2,60,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c262.png,50,40,2,66,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c263.png,40,43,2,55,46
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c264.png,36,42,2,43,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c265.png,36,39,2,39,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c266.png,81,51,2,96,77
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c267.png,69,69,2,125,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c268.png,65,76,2,102,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c269.png,79,62,2,115,91
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c27.png,37,28,2,27,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c270.png,68,76,2,136,98
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c271.png,54,57,2,81,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c272.png,66,24,2,51,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c273.png,78,65,2,123,101
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c275.png,66,38,2,59,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c276.png,53,73,2,102,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c277.png,68,53,2,120,100
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c278.png,45,28,2,42,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c279.png,56,38,2,60,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c28.png,39,50,2,40,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c280.png,65,60,2,76,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c281.png,75,56,2,114,94
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c282.png,49,27,2,41,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c283.png,65,62,2,104,83
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c284.png,64,74,2,119,93
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c285.png,51,29,2,40,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c286.png,48,33,2,55,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c287.png,45,39,2,47,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c288.png,44,44,2,54,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c289.png,42,38,2,52,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c29.png,39,40,2,47,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c290.png,42,48,2,58,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c291.png,93,55,2,129,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c294.png,74,69,2,124,98
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c295.png,73,75,2,142,112
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c296.png,68,41,2,81,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c297.png,66,72,2,106,86
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c298.png,74,69,2,128,100
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c299.png,78,51,2,90,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c3.png,63,55,2,82,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c30.png,74,43,2,89,73
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c300.png,43,45,2,47,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c301.png,55,63,2,104,74
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c302.png,43,41,2,36,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c303.png,43,41,2,54,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c305.png,76,44,2,76,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c306.png,68,33,2,60,46
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c308.png,63,68,2,97,74
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c31.png,74,62,2,122,95
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c310.png,68,67,2,122,93
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c312.png,55,60,2,87,67
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c313.png,63,64,2,81,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c314.png,50,25,2,16,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c315.png,45,31,2,42,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c316.png,55,33,2,56,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c317.png,39,33,2,38,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c318.png,31,61,2,45,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c32.png,63,56,2,104,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c34.png,63,49,2,60,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c35.png,65,49,2,91,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c36.png,63,65,2,123,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c37.png,66,56,2,111,85
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c38.png,56,60,2,86,73
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c39.png,38,50,2,61,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c40.png,54,37,2,41,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c41.png,55,44,2,77,60
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c42.png,50,55,2,85,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c43.png,42,24,2,36,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c45.png,76,61,2,106,80
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c46.png,68,40,2,100,84
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c47.png,60,27,2,34,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c48.png,61,64,2,71,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c49.png,78,37,2,67,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c50.png,52,53,2,97,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c51.png,57,45,2,84,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c52.png,60,52,2,59,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c53.png,48,50,2,85,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c54.png,54,52,2,82,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c55.png,54,24,2,29,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c56.png,42,40,2,45,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c57.png,44,37,2,50,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c58.png,39,50,2,57,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c59.png,28,43,2,30,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c6.png,45,25,2,34,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c60.png,84,67,2,147,109
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c61.png,78,61,2,116,86
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c62.png,65,60,2,97,83
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c63.png,68,63,2,120,94
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c64.png,66,63,2,86,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c65.png,65,40,2,69,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c66.png,38,28,2,30,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c67.png,45,24,2,13,10
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c68.png,43,25,2,34,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c69.png,40,25,2,32,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c7.png,38,43,2,45,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c70.png,44,28,2,34,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c71.png,40,37,2,39,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c72.png,36,32,2,36,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c73.png,42,38,2,47,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c74.png,66,60,2,101,79
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c75.png,62,61,2,81,66
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c76.png,57,73,2,86,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c77.png,63,63,2,99,77
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c78.png,60,65,2,98,81
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c79.png,57,40,2,79,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c8.png,54,57,2,89,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c80.png,49,21,2,22,16
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c81.png,57,48,2,62,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c82.png,50,25,2,35,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c83.png,48,51,2,55,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c84.png,39,32,2,43,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c85.png,43,27,2,37,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c86.png,32,43,2,33,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c87.png,38,24,2,31,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c88.png,67,64,2,103,86
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c89.png,63,52,2,94,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c9.png,55,43,2,67,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c90.png,78,68,2,129,109
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c92.png,60,62,2,92,73
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c93.png,56,62,2,99,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c94.png,30,25,2,18,16
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c95.png,53,36,2,48,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_2/c98.png,56,62,2,82,75
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c100.png,25,29,2,26,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c101.png,26,29,2,21,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c102.png,39,30,2,34,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c103.png,36,27,2,34,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c104.png,28,26,2,26,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c105.png,42,38,2,61,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c106.png,40,39,2,53,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c107.png,25,31,2,23,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c108.png,53,44,2,73,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c109.png,36,44,2,48,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c110.png,25,29,2,21,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c111.png,39,38,2,65,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c112.png,38,38,2,48,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c113.png,40,29,2,52,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c115.png,40,28,2,48,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c116.png,37,39,2,54,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c117.png,45,30,2,53,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c118.png,45,26,2,52,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c119.png,45,28,2,44,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c120.png,32,42,2,26,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c121.png,41,41,2,45,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c122.png,45,36,2,60,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c27.png,66,33,2,82,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c28.png,49,45,2,59,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c29.png,53,41,2,81,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c30.png,40,27,2,38,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c31.png,33,38,2,35,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c32.png,33,36,2,42,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c33.png,65,41,2,79,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c34.png,56,43,2,91,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c35.png,49,40,2,61,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c36.png,53,42,2,75,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c39.png,41,48,2,62,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c40.png,56,40,2,69,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c41.png,48,62,2,68,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c42.png,45,50,2,69,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c43.png,37,30,2,27,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c44.png,33,31,2,25,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c45.png,64,55,2,126,91
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c46.png,53,37,2,80,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c47.png,50,50,2,69,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c48.png,37,32,2,37,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c49.png,28,37,2,30,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c50.png,61,48,2,88,67
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c51.png,51,49,2,76,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c52.png,57,49,2,102,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c53.png,61,41,2,78,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c54.png,44,30,2,48,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c56.png,61,54,2,108,82
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c57.png,41,31,2,44,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c58.png,52,51,2,85,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c59.png,45,45,2,54,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c60.png,45,28,2,40,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c61.png,52,62,2,116,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c62.png,54,44,2,80,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c63.png,50,61,2,89,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c64.png,36,31,2,37,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c65.png,52,39,2,89,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c67.png,39,33,2,55,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c68.png,37,38,2,61,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c69.png,31,32,2,35,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c70.png,29,31,2,25,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c71.png,37,31,2,35,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c72.png,31,43,2,54,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c73.png,32,36,2,39,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c74.png,43,38,2,56,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c75.png,39,27,2,48,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c76.png,38,40,2,55,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c77.png,40,44,2,70,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c78.png,39,49,2,72,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c79.png,36,36,2,42,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c80.png,40,42,2,70,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c81.png,42,31,2,38,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c82.png,30,37,2,40,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c83.png,29,39,2,34,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c84.png,50,37,2,73,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c85.png,37,31,2,33,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c86.png,44,39,2,61,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c87.png,26,29,2,28,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c88.png,41,44,2,71,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c89.png,41,29,2,53,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04846/page_3/c90.png,44,30,2,69,42
